trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,transaction_fee,net_profit
936,ASRVP,5479,120.48,608.72,7/31/2002,6/13/2014,488.24,47.8,440.44
937,GBLIL,865,411.0,579.15,8/11/2013,8/17/2005,168.15,73.18,94.97
938,KSM,6601,804.67,436.48,12/17/2007,4/14/2015,-368.19,82.26,-450.45
939,GLP,5195,516.79,782.54,6/25/2016,10/4/2014,265.75,22.91,242.84
940,WPG^I,3228,70.99,587.93,3/10/2011,10/3/2002,516.94,68.28,448.66
941,NNY,9125,202.18,682.86,4/29/2013,11/26/2010,480.68,80.25,400.43
942,MSM,7479,434.54,103.49,6/27/2001,1/6/2015,-331.05,47.62,-378.67
943,AXE,7784,59.55,859.89,2/14/2020,7/3/2006,800.34,92.53,707.81
944,FRAC,1227,513.95,235.2,8/16/2013,12/4/2014,-278.75,70.21,-348.96
945,ASPS,82,812.2,789.89,3/24/2012,10/27/2005,-22.31,52.07,-74.38
946,GRR,1396,366.71,386.26,1/27/2000,2/12/2011,19.55,15.25,4.3
947,CNO,1389,441.21,263.09,7/1/2006,9/30/2013,-178.12,72.65,-250.77
948,DSKE,8614,576.68,171.73,1/26/2001,10/13/2015,-404.95,64.72,-469.67
949,DWSN,5742,581.59,915.46,12/2/2022,8/31/2018,333.87,73.96,259.91
950,JHG,5857,304.09,954.34,7/27/2007,6/23/2017,650.25,3.08,647.17
951,WHLM,1211,606.59,890.24,1/29/2022,11/4/2006,283.65,44.35,239.3
952,INSM,9090,353.35,602.61,11/8/2021,3/29/2016,249.26,86.73,162.53
953,SMRT,534,120.41,133.25,9/21/2010,1/28/2018,12.84,22.34,-9.5
954,HLF,1174,712.99,121.68,2/19/2017,3/30/2001,-591.31,4.35,-595.66
955,SCZ,2264,344.05,79.02,3/12/2011,3/21/2020,-265.03,64.26,-329.29
956,RDNT,1199,920.63,863.79,11/24/2000,8/27/2010,-56.84,65.92,-122.76
957,GBDC,3879,456.66,390.56,3/28/2011,11/27/2022,-66.1,25.12,-91.22
958,ARR,4751,569.46,370.47,2/11/2015,4/17/2018,-198.99,1.68,-200.67
959,COE,7534,115.07,125.23,5/24/2016,7/30/2021,10.16,17.11,-6.95
960,WFC^Q,6446,494.92,294.77,11/28/2015,11/19/2010,-200.15,37.68,-237.83
961,CBM,1395,876.05,771.53,6/11/2017,1/3/2014,-104.52,26.21,-130.73
962,DEI,2996,434.51,710.13,10/14/2013,8/14/2005,275.62,48.0,227.62
963,CHFC,3364,562.94,621.82,8/31/2004,2/27/2018,58.88,43.99,14.89
964,GLBR,9575,109.49,80.87,12/11/2001,3/9/2008,-28.62,5.87,-34.49
965,HOLX,4281,181.26,169.41,3/18/2008,3/24/2004,-11.85,40.88,-52.73
966,MIIIW,1582,276.79,133.89,8/14/2018,8/23/2017,-142.9,73.38,-216.28
967,REGI,831,210.09,308.25,6/5/2022,8/24/2022,98.16,63.94,34.22
968,WPZ,6646,802.45,982.12,1/5/2018,3/8/2013,179.67,97.17,82.5
969,NCR,614,124.27,560.02,12/21/2004,12/8/2019,435.75,60.55,375.2
970,MGCD,7277,155.24,577.54,3/17/2001,6/16/2013,422.3,67.9,354.4
971,HBK,8459,950.78,168.52,7/16/2016,5/14/2007,-782.26,24.62,-806.88
972,HVT,5601,742.94,923.94,11/13/2010,9/9/2020,181.0,22.16,158.84
973,SELF,2076,17.14,41.04,7/13/2022,3/20/2008,23.9,59.29,-35.39
974,HAFC,3288,711.02,716.13,10/14/2011,7/3/2018,5.11,62.3,-57.19
975,RPD,8556,325.81,130.85,4/2/2014,3/24/2008,-194.96,82.13,-277.09
976,THC,8651,792.56,923.83,5/29/2004,4/3/2018,131.27,56.02,75.25
977,HSKA,6286,963.92,18.71,1/24/2010,4/24/2020,-945.21,91.56,-1036.77
978,APDN,9570,853.22,937.38,11/19/2006,10/13/2021,84.16,74.72,9.44
979,ZYME,7699,214.22,42.51,11/16/2004,10/12/2016,-171.71,59.66,-231.37
980,BK^C,8057,494.13,253.19,3/1/2019,3/20/2019,-240.94,90.3,-331.24
981,WINS,7045,324.2,423.94,7/11/2010,10/11/2014,99.74,97.17,2.57
982,SWJ,2900,165.77,158.65,11/30/2008,10/30/2015,-7.12,70.71,-77.83
983,FTLB,9104,718.32,684.03,10/30/2018,7/26/2001,-34.29,23.82,-58.11
984,XEC,7101,622.41,981.39,10/31/2000,9/6/2010,358.98,52.71,306.27
985,NDLS,1578,278.3,294.01,10/25/2018,9/23/2018,15.71,59.02,-43.31
986,AP,6900,468.16,959.06,5/11/2017,7/1/2003,490.9,3.73,487.17
987,BATRK,9522,357.39,912.88,1/16/2015,3/1/2003,555.49,94.69,460.8
988,AFSS,382,870.95,953.96,10/5/2011,6/20/2003,83.01,92.3,-9.29
989,FLIR,8425,780.98,175.86,7/2/2021,11/17/2022,-605.12,25.54,-630.66
990,STI.WS.A,1510,866.62,535.96,3/12/2001,9/6/2000,-330.66,96.79,-427.45
991,UCTT,9982,190.34,592.56,3/15/2001,5/16/2020,402.22,99.5,302.72
992,LYV,6463,312.58,869.59,7/28/2020,12/1/2014,557.01,61.06,495.95
993,PLUS,1187,937.2,480.19,4/10/2015,8/24/2009,-457.01,67.77,-524.78
994,ARQL,1931,822.36,6.57,7/31/2002,6/22/2009,-815.79,37.69,-853.48
995,SXE,9038,661.57,599.15,5/10/2007,12/21/2017,-62.42,1.72,-64.14
996,STAR^E,3994,445.04,968.37,1/17/2011,6/28/2018,523.33,45.67,477.66
997,GGG,488,394.84,647.43,8/21/2016,4/14/2012,252.59,10.22,242.37
998,BAC^W,9779,38.54,865.63,10/21/2017,10/2/2010,827.09,98.54,728.55
999,ALNY,5196,397.05,621.38,9/22/2017,7/30/2013,224.33,63.52,160.81
1000,INSE,6336,9.87,671.0,8/23/2019,1/21/2010,661.13,46.06,615.07
